timestamp,repository,clones_count,clones_uniques,views_count,views_uniques,top_referrer,top_referrer_count,top_referrer_uniques,total_referrer_count,total_referrer_uniques,distinct_referrers,top_path,top_path_count,top_path_uniques,total_path_count,total_path_uniques,distinct_paths,readme_views,readme_uniques
2024-12-28,pspot-site,0,0,3,2,Google,2,1,3,2,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,2,1,3,2,2,0,0
2024-12-28,pynics,1,1,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-12-28,soprano,1,1,3,3,Bing,1,1,2,2,2,/CCP-NC/soprano,2,2,2,2,1,0,0
2024-12-28,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-29,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-29,castepconv,1,1,17,9,Google,8,1,11,4,4,/CCP-NC/castepconv,10,9,17,15,7,0,0
2024-12-29,ccpnc-database,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-29,ccpnc-nomad-oasis,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-29,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-29,crystvis-js,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-29,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2024-12-29,magresview,0,0,5,3,Google,1,1,2,2,2,/CCP-NC/magresview,2,2,5,4,3,0,0
2024-12-29,magresview-2,0,0,9,4,Google,1,1,1,1,1,/CCP-NC/magresview-2,3,2,9,7,5,0,0
2024-12-29,make-supercell,0,0,17,7,Google,17,7,17,7,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,7,6,17,13,6,0,0
2024-12-29,metrics,66,29,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-29,nomad-parser-magres,4,1,10,1,none,0,0,0,0,0,/CCP-NC/nomad-parser-magres/blob/develop/pyproject.toml,2,1,10,8,8,0,0
2024-12-29,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-29,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-29,pspot-site,0,0,3,2,Google,2,1,3,2,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,2,1,3,2,2,0,0
2024-12-29,pynics,1,1,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-12-29,soprano,1,1,3,3,Bing,1,1,2,2,2,/CCP-NC/soprano,2,2,2,2,1,0,0
2024-12-29,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-30,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-30,castepconv,1,1,17,9,Google,8,1,10,3,3,/CCP-NC/castepconv,8,8,15,14,7,0,0
2024-12-30,ccpnc-database,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-30,ccpnc-nomad-oasis,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-30,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-30,crystvis-js,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-30,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2024-12-30,magresview,0,0,5,3,Google,1,1,2,2,2,/CCP-NC/magresview,2,2,5,4,3,0,0
2024-12-30,magresview-2,0,0,9,4,Google,1,1,1,1,1,/CCP-NC/magresview-2,3,2,9,7,5,0,0
2024-12-30,make-supercell,0,0,18,7,Google,18,7,18,7,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,7,6,18,13,6,0,0
2024-12-30,metrics,68,30,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-30,nomad-parser-magres,0,0,4,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-30,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-30,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-30,pspot-site,0,0,3,2,Google,2,1,3,2,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,2,1,3,2,2,0,0
2024-12-30,pynics,1,1,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-12-30,soprano,1,1,4,4,Bing,1,1,2,2,2,/CCP-NC/soprano,2,2,2,2,1,0,0
2024-12-30,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-31,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-31,castepconv,1,1,16,9,Google,8,1,10,3,3,/CCP-NC/castepconv,8,8,15,14,7,0,0
2024-12-31,ccpnc-database,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-31,ccpnc-nomad-oasis,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-31,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-31,crystvis-js,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-31,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2024-12-31,magresview,0,0,5,3,Bing,1,1,2,2,2,/CCP-NC/magresview,2,2,5,4,3,0,0
2024-12-31,magresview-2,0,0,9,4,Google,1,1,1,1,1,/CCP-NC/magresview-2,4,3,9,8,4,0,0
2024-12-31,make-supercell,0,0,17,6,Google,17,6,17,6,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,7,6,17,12,6,0,0
2024-12-31,metrics,67,29,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-31,nomad-parser-magres,0,0,1,1,none,0,0,0,0,0,/CCP-NC/nomad-parser-magres/commit/7620d7bb0c29aeed9fdf203689ffe5aa6a0ce5bb,1,1,1,1,1,0,0
2024-12-31,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-31,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-12-31,pspot-site,0,0,5,4,Google,3,2,4,3,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,3,2,4,3,2,0,0
2024-12-31,pynics,1,1,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-12-31,soprano,1,1,4,4,Bing,1,1,3,3,3,/CCP-NC/soprano,3,3,3,3,1,0,0
2024-12-31,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-01,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-01,castepconv,1,1,15,8,Google,8,1,10,3,3,/CCP-NC/castepconv,8,8,15,14,7,0,0
2025-01-01,ccpnc-database,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-01,ccpnc-nomad-oasis,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-01,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-01,crystvis-js,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-01,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2025-01-01,magresview,0,0,3,3,Bing,1,1,2,2,2,/CCP-NC/magresview,1,1,3,3,3,0,0
2025-01-01,magresview-2,0,0,9,4,Google,1,1,1,1,1,/CCP-NC/magresview-2,3,2,6,5,3,0,0
2025-01-01,make-supercell,0,0,16,5,Google,16,5,16,5,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,6,5,16,11,6,0,0
2025-01-01,metrics,64,27,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-01,nomad-parser-magres,0,0,1,1,none,0,0,0,0,0,/CCP-NC/nomad-parser-magres/commit/7620d7bb0c29aeed9fdf203689ffe5aa6a0ce5bb,1,1,1,1,1,0,0
2025-01-01,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-01,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-01,pspot-site,0,0,5,4,Google,4,3,5,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,4,3,5,4,2,0,0
2025-01-01,pynics,1,1,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2025-01-01,soprano,1,1,3,3,Google,1,1,2,2,2,/CCP-NC/soprano,2,2,2,2,1,0,0
2025-01-01,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-02,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-02,castepconv,1,1,14,7,Google,8,1,10,3,3,/CCP-NC/castepconv,6,6,13,12,7,0,0
2025-01-02,ccpnc-database,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-02,ccpnc-nomad-oasis,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-02,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-02,crystvis-js,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-02,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2025-01-02,magresview,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-02,magresview-2,0,0,3,2,Google,1,1,1,1,1,/CCP-NC/magresview-2,1,1,3,3,3,0,0
2025-01-02,make-supercell,0,0,20,7,Google,13,5,13,5,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,6,5,13,10,5,0,0
2025-01-02,metrics,63,28,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-02,nomad-parser-magres,0,0,1,1,none,0,0,0,0,0,/CCP-NC/nomad-parser-magres/commit/7620d7bb0c29aeed9fdf203689ffe5aa6a0ce5bb,1,1,1,1,1,0,0
2025-01-02,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-02,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-02,pspot-site,0,0,5,4,Google,4,3,5,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,4,3,5,4,2,0,0
2025-01-02,pynics,1,1,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2025-01-02,soprano,1,1,2,2,Google,1,1,1,1,1,/CCP-NC/soprano,1,1,1,1,1,0,0
2025-01-02,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-03,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-03,castepconv,2,2,7,7,github.com,1,1,3,3,3,/CCP-NC/castepconv,4,4,4,4,1,0,0
2025-01-03,ccpnc-database,6,5,23,3,Bing,4,1,4,1,1,/CCP-NC/ccpnc-database,5,3,16,12,10,0,0
2025-01-03,ccpnc-nomad-oasis,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-03,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-03,crystvis-js,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-03,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2025-01-03,magresview,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-03,magresview-2,0,0,3,2,Google,1,1,1,1,1,/CCP-NC/magresview-2,1,1,3,3,3,0,0
2025-01-03,make-supercell,0,0,14,6,Google,14,6,14,6,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,7,6,14,11,5,0,0
2025-01-03,metrics,63,29,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-03,nomad-parser-magres,0,0,2,2,github.com,1,1,1,1,1,/CCP-NC/nomad-parser-magres,1,1,2,2,2,0,0
2025-01-03,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-03,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-03,pspot-site,0,0,5,4,Google,4,3,5,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,4,3,5,4,2,0,0
2025-01-03,pynics,1,1,2,2,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2025-01-03,soprano,1,1,5,3,Google,1,1,1,1,1,/CCP-NC/soprano,1,1,1,1,1,0,0
2025-01-03,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-04,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-04,castepconv,2,2,6,6,Google,2,2,5,5,4,/CCP-NC/castepconv,6,6,6,6,1,0,0
2025-01-04,ccpnc-database,6,5,23,3,Bing,4,1,4,1,1,/CCP-NC/ccpnc-database,6,3,18,12,10,0,0
2025-01-04,ccpnc-nomad-oasis,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-04,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-04,crystvis-js,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-04,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2025-01-04,magresview,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-04,magresview-2,0,0,3,2,Google,1,1,1,1,1,/CCP-NC/magresview-2,1,1,3,3,3,0,0
2025-01-04,make-supercell,0,0,13,5,Google,13,5,13,5,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,6,5,13,10,5,0,0
2025-01-04,metrics,61,28,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-04,nomad-parser-magres,0,0,2,2,github.com,1,1,1,1,1,/CCP-NC/nomad-parser-magres,1,1,2,2,2,0,0
2025-01-04,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-04,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-04,pspot-site,0,0,5,4,Google,4,3,5,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,4,3,5,4,2,0,0
2025-01-04,pynics,2,2,3,3,none,0,0,0,0,0,/CCP-NC/pynics,2,2,2,2,1,0,0
2025-01-04,soprano,1,1,5,3,github.com,3,1,4,2,2,/CCP-NC/soprano,2,2,4,4,3,0,0
2025-01-04,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-05,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-05,castepconv,2,2,5,5,Google,2,2,4,4,3,/CCP-NC/castepconv,5,5,5,5,1,0,0
2025-01-05,ccpnc-database,6,5,23,3,Bing,4,1,4,1,1,/CCP-NC/ccpnc-database,6,3,18,12,10,0,0
2025-01-05,ccpnc-nomad-oasis,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-05,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-05,crystvis-js,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-05,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2025-01-05,magresview,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-05,magresview-2,0,0,3,2,Google,1,1,1,1,1,/CCP-NC/magresview-2,1,1,3,3,3,0,0
2025-01-05,make-supercell,0,0,14,6,Google,13,5,13,5,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,6,5,13,10,5,0,0
2025-01-05,metrics,61,28,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-05,nomad-parser-magres,0,0,2,2,github.com,1,1,1,1,1,/CCP-NC/nomad-parser-magres,1,1,2,2,2,0,0
2025-01-05,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-05,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-05,pspot-site,0,0,5,4,Google,4,3,5,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,4,3,5,4,2,0,0
2025-01-05,pynics,2,2,3,3,none,0,0,0,0,0,/CCP-NC/pynics,3,3,3,3,1,0,0
2025-01-05,soprano,1,1,5,3,github.com,3,1,4,2,2,/CCP-NC/soprano,2,2,4,4,3,0,0
2025-01-05,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-06,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-06,castepconv,2,2,4,4,Google,2,2,3,3,2,/CCP-NC/castepconv,4,4,4,4,1,0,0
2025-01-06,ccpnc-database,7,6,23,3,Bing,4,1,4,1,1,/CCP-NC/ccpnc-database,6,3,18,12,10,0,0
2025-01-06,ccpnc-nomad-oasis,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-06,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-06,crystvis-js,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-06,dipolar_averages,0,0,3,3,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2025-01-06,magresview,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-06,magresview-2,0,0,3,2,Google,1,1,1,1,1,/CCP-NC/magresview-2,1,1,3,3,3,0,0
2025-01-06,make-supercell,0,0,14,6,Google,14,6,14,6,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,7,6,14,11,5,0,0
2025-01-06,metrics,61,28,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-06,nomad-parser-magres,1,1,2,2,github.com,1,1,1,1,1,/CCP-NC/nomad-parser-magres,1,1,2,2,2,0,0
2025-01-06,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-06,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-06,pspot-site,0,0,6,5,Google,4,3,5,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,4,3,5,4,2,0,0
2025-01-06,pynics,2,2,3,3,none,0,0,0,0,0,/CCP-NC/pynics,2,2,2,2,1,0,0
2025-01-06,soprano,2,2,5,3,github.com,3,1,4,2,2,/CCP-NC/soprano,2,2,4,4,3,0,0
2025-01-06,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-07,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-07,castepconv,1,1,4,4,Google,2,2,3,3,2,/CCP-NC/castepconv,4,4,4,4,1,0,0
2025-01-07,ccpnc-database,6,5,25,3,Bing,4,1,4,1,1,/CCP-NC/ccpnc-database,6,3,18,12,10,0,0
2025-01-07,ccpnc-nomad-oasis,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-07,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-07,crystvis-js,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-07,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2025-01-07,magresview,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-07,magresview-2,0,0,3,2,Google,1,1,1,1,1,/CCP-NC/magresview-2,1,1,3,3,3,0,0
2025-01-07,make-supercell,0,0,16,8,Google,15,7,15,7,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,8,7,15,12,5,0,0
2025-01-07,metrics,61,27,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-07,nomad-parser-magres,1,1,2,2,github.com,1,1,1,1,1,/CCP-NC/nomad-parser-magres,1,1,2,2,2,0,0
2025-01-07,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-07,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-07,pspot-site,0,0,6,5,Google,5,4,6,5,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,5,4,6,5,2,0,0
2025-01-07,pynics,2,2,3,3,none,0,0,0,0,0,/CCP-NC/pynics,2,2,3,3,2,0,0
2025-01-07,soprano,2,2,6,4,github.com,3,1,4,2,2,/CCP-NC/soprano,2,2,4,4,3,0,0
2025-01-07,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-08,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-08,castepconv,2,2,4,4,Google,2,2,3,3,2,/CCP-NC/castepconv,4,4,4,4,1,0,0
2025-01-08,ccpnc-database,6,5,25,3,Bing,4,1,4,1,1,/CCP-NC/ccpnc-database,8,3,20,12,10,0,0
2025-01-08,ccpnc-nomad-oasis,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-08,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-08,crystvis-js,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-08,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2025-01-08,magresview,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-08,magresview-2,0,0,3,2,Google,1,1,1,1,1,/CCP-NC/magresview-2,1,1,3,3,3,0,0
2025-01-08,make-supercell,0,0,18,10,Google,18,10,18,10,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,9,8,18,15,5,0,0
2025-01-08,metrics,61,29,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-08,nomad-parser-magres,1,1,2,2,github.com,1,1,1,1,1,/CCP-NC/nomad-parser-magres,1,1,2,2,2,0,0
2025-01-08,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-08,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-08,pspot-site,0,0,4,4,Google,3,3,4,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,3,3,4,4,2,0,0
2025-01-08,pynics,2,2,5,5,Google,1,1,1,1,1,/CCP-NC/pynics,3,3,4,4,2,0,0
2025-01-08,soprano,1,1,6,4,github.com,3,1,5,3,2,/CCP-NC/soprano,3,3,5,5,3,0,0
2025-01-08,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-09,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-09,castepconv,2,2,5,5,Google,2,2,3,3,2,/CCP-NC/castepconv,4,4,4,4,1,0,0
2025-01-09,ccpnc-database,6,5,26,3,Bing,4,1,4,1,1,/CCP-NC/ccpnc-database,9,3,21,12,10,0,0
2025-01-09,ccpnc-nomad-oasis,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-09,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-09,crystvis-js,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-09,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2025-01-09,magresview,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-09,magresview-2,0,0,5,3,Google,1,1,1,1,1,/CCP-NC/magresview-2,1,1,3,3,3,0,0
2025-01-09,make-supercell,0,0,18,10,Google,18,10,18,10,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,9,8,18,15,5,0,0
2025-01-09,metrics,63,31,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-09,nomad-parser-magres,4,3,18,3,github.com,1,1,1,1,1,/CCP-NC/nomad-parser-magres/commits/fix_entrypoint,4,1,18,11,10,0,0
2025-01-09,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-09,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-09,pspot-site,0,0,4,4,Google,3,3,4,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,3,3,4,4,2,0,0
2025-01-09,pynics,2,2,6,6,Google,1,1,1,1,1,/CCP-NC/pynics,3,3,5,5,2,0,0
2025-01-09,soprano,1,1,5,3,github.com,3,1,5,3,2,/CCP-NC/soprano,3,3,5,5,3,0,0
2025-01-09,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-10,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-10,castepconv,3,3,5,5,Google,2,2,3,3,2,/CCP-NC/castepconv,5,5,5,5,1,0,0
2025-01-10,ccpnc-database,6,5,34,3,Bing,4,1,4,1,1,/CCP-NC/ccpnc-database,11,3,26,12,10,0,0
2025-01-10,ccpnc-nomad-oasis,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-10,crystcif-parse,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-10,crystvis-js,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-10,dipolar_averages,0,0,2,2,wiki.openstreetmap.org,1,1,2,2,2,/CCP-NC/dipolar_averages,1,1,2,2,2,0,0
2025-01-10,magresview,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-10,magresview-2,0,0,6,3,none,0,0,0,0,0,/CCP-NC/magresview-2/issues,3,2,4,3,2,0,0
2025-01-10,make-supercell,0,0,26,13,Google,21,12,21,12,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,11,10,21,18,6,0,0
2025-01-10,metrics,63,31,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-10,nomad-parser-magres,4,3,18,3,github.com,1,1,1,1,1,/CCP-NC/nomad-parser-magres/commits/fix_entrypoint,4,1,18,11,10,0,0
2025-01-10,orgdisord,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-10,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2025-01-10,pspot-site,0,0,3,3,Google,3,3,3,3,1,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,3,3,3,3,1,0,0
